r,l,t,m,y,RateOfActivity
REGION,S2D1,SDHYDKSS02,1,2024, 0.31536
REGION,S2D2,SDHYDKSS02,1,2024, 0.31536
REGION,S3D1,SDHYDKSS02,1,2024, 0.31536
REGION,S3D2,SDHYDKSS02,1,2024, 0.31536
REGION,S4D1,SDHYDKSS02,1,2024, 0.14303531421216
REGION,S4D2,SDHYDKSS02,1,2024, 0.14303531421216
REGION,S1D1,SDHYDKSS02,1,2025, 0.13350883576176
REGION,S1D2,SDHYDKSS02,1,2025, 0.13350883576176
REGION,S2D1,SDHYDKSS02,1,2025, 0.31536
REGION,S2D2,SDHYDKSS02,1,2025, 0.31536
REGION,S3D1,SDHYDKSS02,1,2025, 0.31536
REGION,S3D2,SDHYDKSS02,1,2025, 0.31536
REGION,S4D1,SDHYDKSS02,1,2025, 2.0269579146716014e-02
REGION,S4D2,SDHYDKSS02,1,2025, 0.14303531421216
REGION,S1D1,SDHYDKSS02,1,2026, 0.13350883576176
REGION,S1D2,SDHYDKSS02,1,2026, 6.1450686918999645e-02
REGION,S2D1,SDHYDKSS02,1,2026, 0.31536
REGION,S2D2,SDHYDKSS02,1,2026, 0.31536
REGION,S3D1,SDHYDKSS02,1,2026, 0.31536
REGION,S3D2,SDHYDKSS02,1,2026, 0.31536
REGION,S4D1,SDHYDKSS02,1,2026, 0.14303531421216
REGION,S4D2,SDHYDKSS02,1,2026, 0.14303531421216
REGION,S1D1,SDHYDKSS02,1,2027, 0.13350883576176
REGION,S1D2,SDHYDKSS02,1,2027, 6.1450686918999645e-02
REGION,S2D1,SDHYDKSS02,1,2027, 0.31536
REGION,S2D2,SDHYDKSS02,1,2027, 0.31536
REGION,S3D1,SDHYDKSS02,1,2027, 0.31536
REGION,S3D2,SDHYDKSS02,1,2027, 0.31536
REGION,S4D1,SDHYDKSS02,1,2027, 0.14303531421216
REGION,S4D2,SDHYDKSS02,1,2027, 0.14303531421216
REGION,S1D1,SDHYDKSS02,1,2028, 0.13350883576176
REGION,S1D2,SDHYDKSS02,1,2028, 6.1450686918999645e-02
REGION,S2D1,SDHYDKSS02,1,2028, 0.31536
REGION,S2D2,SDHYDKSS02,1,2028, 0.31536
REGION,S3D1,SDHYDKSS02,1,2028, 0.31536
REGION,S3D2,SDHYDKSS02,1,2028, 0.31536
REGION,S4D1,SDHYDKSS02,1,2028, 0.14303531421216
REGION,S4D2,SDHYDKSS02,1,2028, 0.14303531421216
REGION,S1D1,SDHYDKSS02,1,2029, 0.13350883576176
REGION,S1D2,SDHYDKSS02,1,2029, 6.1450686918999645e-02
REGION,S2D1,SDHYDKSS02,1,2029, 0.31536
REGION,S2D2,SDHYDKSS02,1,2029, 0.31536
REGION,S3D1,SDHYDKSS02,1,2029, 0.31536
REGION,S3D2,SDHYDKSS02,1,2029, 0.31536
REGION,S4D1,SDHYDKSS02,1,2029, 0.14303531421216
REGION,S4D2,SDHYDKSS02,1,2029, 0.14303531421216
REGION,S1D1,SDHYDKSS02,1,2030, 0.13350883576176
REGION,S1D2,SDHYDKSS02,1,2030, 0.13350883576176
REGION,S2D1,SDHYDKSS02,1,2030, 0.31536
REGION,S2D2,SDHYDKSS02,1,2030, 0.31536
REGION,S3D1,SDHYDKSS02,1,2030, 0.31536
REGION,S3D2,SDHYDKSS02,1,2030, 2.4251000336775844e-01
REGION,S4D1,SDHYDKSS02,1,2030, 0.14303531421216
REGION,S4D2,SDHYDKSS02,1,2030, 0.14303531421216
REGION,S1D1,SDHYDKSS02,1,2031, 0.13350883576176
REGION,S1D2,SDHYDKSS02,1,2031, 6.1450686918999645e-02
REGION,S2D1,SDHYDKSS02,1,2031, 0.31536
REGION,S2D2,SDHYDKSS02,1,2031, 0.31536
REGION,S3D1,SDHYDKSS02,1,2031, 0.31536
REGION,S3D2,SDHYDKSS02,1,2031, 0.31536
REGION,S4D1,SDHYDKSS02,1,2031, 0.14303531421216
REGION,S4D2,SDHYDKSS02,1,2031, 0.14303531421216
REGION,S1D1,SDHYDKSS02,1,2032, 0.13350883576176
REGION,S1D2,SDHYDKSS02,1,2032, 6.1450686918999645e-02
REGION,S2D1,SDHYDKSS02,1,2032, 0.31536
REGION,S2D2,SDHYDKSS02,1,2032, 0.31536
REGION,S3D1,SDHYDKSS02,1,2032, 0.31536
REGION,S3D2,SDHYDKSS02,1,2032, 0.31536
REGION,S4D1,SDHYDKSS02,1,2032, 0.14303531421216
REGION,S4D2,SDHYDKSS02,1,2032, 0.14303531421216
REGION,S1D1,SDHYDKSS02,1,2033, 0.13350883576176
REGION,S1D2,SDHYDKSS02,1,2033, 0.13350883576176
REGION,S2D1,SDHYDKSS02,1,2033, 0.31536
REGION,S2D2,SDHYDKSS02,1,2033, 0.31536
REGION,S3D1,SDHYDKSS02,1,2033, 0.31536
REGION,S3D2,SDHYDKSS02,1,2033, 0.31536
REGION,S4D1,SDHYDKSS02,1,2033, 2.0269579146716014e-02
REGION,S4D2,SDHYDKSS02,1,2033, 0.14303531421216
REGION,S1D1,SDHYDKSS02,1,2034, 0.13350883576176
REGION,S1D2,SDHYDKSS02,1,2034, 0.13350883576176
REGION,S2D1,SDHYDKSS02,1,2034, 0.31536
REGION,S2D2,SDHYDKSS02,1,2034, 0.31536
REGION,S3D1,SDHYDKSS02,1,2034, 0.31536
REGION,S3D2,SDHYDKSS02,1,2034, 0.31536
REGION,S4D1,SDHYDKSS02,1,2034, 0.14303531421216
REGION,S4D2,SDHYDKSS02,1,2034, 6.9375873172893690e-02
REGION,S1D1,SDHYDKSS02,1,2035, 0.13350883576176
REGION,S1D2,SDHYDKSS02,1,2035, 0.13350883576176
REGION,S2D1,SDHYDKSS02,1,2035, 0.31536
REGION,S2D2,SDHYDKSS02,1,2035, 0.31536
REGION,S3D1,SDHYDKSS02,1,2035, 0.31536
REGION,S3D2,SDHYDKSS02,1,2035, 0.31536
REGION,S4D1,SDHYDKSS02,1,2035, 0.14303531421216
REGION,S4D2,SDHYDKSS02,1,2035, 6.9375873172893690e-02
REGION,S1D1,SDHYDKSS02,1,2036, 0.13350883576176
REGION,S1D2,SDHYDKSS02,1,2036, 0.13350883576176
REGION,S2D1,SDHYDKSS02,1,2036, 0.31536
REGION,S2D2,SDHYDKSS02,1,2036, 0.31536
REGION,S3D1,SDHYDKSS02,1,2036, 0.31536
REGION,S3D2,SDHYDKSS02,1,2036, 2.4251000336775844e-01
REGION,S4D1,SDHYDKSS02,1,2036, 0.14303531421216
REGION,S4D2,SDHYDKSS02,1,2036, 0.14303531421216
REGION,S1D1,SDHYDKSS02,1,2037, 0.13350883576176
REGION,S1D2,SDHYDKSS02,1,2037, 6.1450686918999645e-02
REGION,S2D1,SDHYDKSS02,1,2037, 0.31536
REGION,S2D2,SDHYDKSS02,1,2037, 0.31536
REGION,S3D1,SDHYDKSS02,1,2037, 0.31536
REGION,S3D2,SDHYDKSS02,1,2037, 0.31536
REGION,S4D1,SDHYDKSS02,1,2037, 0.14303531421216
REGION,S4D2,SDHYDKSS02,1,2037, 0.14303531421216
REGION,S1D1,SDHYDKSS02,1,2038, 0.13350883576176
REGION,S1D2,SDHYDKSS02,1,2038, 6.1450686918999645e-02
REGION,S2D1,SDHYDKSS02,1,2038, 0.31536
REGION,S2D2,SDHYDKSS02,1,2038, 0.31536
REGION,S3D1,SDHYDKSS02,1,2038, 0.31536
REGION,S3D2,SDHYDKSS02,1,2038, 0.31536
REGION,S4D1,SDHYDKSS02,1,2038, 0.14303531421216
REGION,S4D2,SDHYDKSS02,1,2038, 0.14303531421216
REGION,S1D1,SDHYDKSS02,1,2039, 0.13350883576176
REGION,S1D2,SDHYDKSS02,1,2039, 6.1450686918999645e-02
REGION,S2D1,SDHYDKSS02,1,2039, 0.31536
REGION,S2D2,SDHYDKSS02,1,2039, 0.31536
REGION,S3D1,SDHYDKSS02,1,2039, 0.31536
REGION,S3D2,SDHYDKSS02,1,2039, 0.31536
REGION,S4D1,SDHYDKSS02,1,2039, 0.14303531421216
REGION,S4D2,SDHYDKSS02,1,2039, 0.14303531421216
REGION,S1D1,SDHYDKSS02,1,2040, 0.13350883576176
REGION,S1D2,SDHYDKSS02,1,2040, 0.13350883576176
REGION,S2D1,SDHYDKSS02,1,2040, 0.31536
REGION,S2D2,SDHYDKSS02,1,2040, 0.31536
REGION,S3D1,SDHYDKSS02,1,2040, 0.31536
REGION,S3D2,SDHYDKSS02,1,2040, 2.4251000336775844e-01
REGION,S4D1,SDHYDKSS02,1,2040, 0.14303531421216
REGION,S4D2,SDHYDKSS02,1,2040, 0.14303531421216
REGION,S1D1,SDHYDKSS02,1,2041, 0.13350883576176
REGION,S1D2,SDHYDKSS02,1,2041, 6.1450686918999645e-02
REGION,S2D1,SDHYDKSS02,1,2041, 0.31536
REGION,S2D2,SDHYDKSS02,1,2041, 0.31536
REGION,S3D1,SDHYDKSS02,1,2041, 0.31536
REGION,S3D2,SDHYDKSS02,1,2041, 0.31536
REGION,S4D1,SDHYDKSS02,1,2041, 0.14303531421216
REGION,S4D2,SDHYDKSS02,1,2041, 0.14303531421216
REGION,S1D1,SDHYDKSS02,1,2042, 0.13350883576176
REGION,S1D2,SDHYDKSS02,1,2042, 0.13350883576176
REGION,S2D1,SDHYDKSS02,1,2042, 0.31536
REGION,S2D2,SDHYDKSS02,1,2042, 0.31536
REGION,S3D1,SDHYDKSS02,1,2042, 0.31536
REGION,S3D2,SDHYDKSS02,1,2042, 0.31536
REGION,S4D1,SDHYDKSS02,1,2042, 2.0269579146716014e-02
REGION,S4D2,SDHYDKSS02,1,2042, 0.14303531421216
REGION,S1D1,SDHYDKSS02,1,2043, 0.13350883576176
REGION,S1D2,SDHYDKSS02,1,2043, 0.13350883576176
REGION,S2D1,SDHYDKSS02,1,2043, 0.31536
REGION,S2D2,SDHYDKSS02,1,2043, 0.31536
REGION,S3D1,SDHYDKSS02,1,2043, 0.31536
REGION,S3D2,SDHYDKSS02,1,2043, 0.31536
REGION,S4D1,SDHYDKSS02,1,2043, 2.0269579146716014e-02
REGION,S4D2,SDHYDKSS02,1,2043, 0.14303531421216
REGION,S1D1,SDHYDMRS03,1,2015, 33.238944
REGION,S1D2,SDHYDMRS03,1,2015, 33.238944
REGION,S2D1,SDHYDMRS03,1,2015, 3.2664761094338544e+01
REGION,S2D2,SDHYDMRS03,1,2015, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2015, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2015, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2015, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2015, 2.2380069925072146e+01
REGION,S1D1,SDHYDMRS03,1,2016, 33.238944
REGION,S1D2,SDHYDMRS03,1,2016, 3.2670371619632789e+01
REGION,S2D1,SDHYDMRS03,1,2016, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2016, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2016, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2016, 3.2024801843076865e+01
REGION,S4D1,SDHYDMRS03,1,2016, 2.5039045821810518e+01
REGION,S4D2,SDHYDMRS03,1,2016, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2017, 33.238944
REGION,S1D2,SDHYDMRS03,1,2017, 2.2159409346782425e+01
REGION,S2D1,SDHYDMRS03,1,2017, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2017, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2017, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2017, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2017, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2017, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2018, 33.238944
REGION,S1D2,SDHYDMRS03,1,2018, 2.6311476355035481e+01
REGION,S2D1,SDHYDMRS03,1,2018, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2018, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2018, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2018, 3.4515899481766127e+01
REGION,S4D1,SDHYDMRS03,1,2018, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2018, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2019, 33.238944
REGION,S1D2,SDHYDMRS03,1,2019, 2.3660107458207936e+01
REGION,S2D1,SDHYDMRS03,1,2019, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2019, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2019, 3.7414735706257432e+01
REGION,S3D2,SDHYDMRS03,1,2019, 3.7975719036782387e+01
REGION,S4D1,SDHYDMRS03,1,2019, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2019, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2020, 33.238944
REGION,S1D2,SDHYDMRS03,1,2020, 2.8511827560738787e+01
REGION,S2D1,SDHYDMRS03,1,2020, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2020, 3.5976268799999993e+01
REGION,S3D1,SDHYDMRS03,1,2020, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2020, 3.6530879393538015e+01
REGION,S4D1,SDHYDMRS03,1,2020, 3.1674758399999995e+01
REGION,S4D2,SDHYDMRS03,1,2020, 2.7388141923378370e+01
REGION,S1D1,SDHYDMRS03,1,2021, 33.238944
REGION,S1D2,SDHYDMRS03,1,2021, 2.2277209607106130e+01
REGION,S2D1,SDHYDMRS03,1,2021, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2021, 3.5858468539676309e+01
REGION,S3D1,SDHYDMRS03,1,2021, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2021, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2021, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2021, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2022, 33.238944
REGION,S1D2,SDHYDMRS03,1,2022, 33.238944
REGION,S2D1,SDHYDMRS03,1,2022, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2022, 2.4896734146782435e+01
REGION,S3D1,SDHYDMRS03,1,2022, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2022, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2022, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2022, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2023, 33.238944
REGION,S1D2,SDHYDMRS03,1,2023, 2.2159409346782425e+01
REGION,S2D1,SDHYDMRS03,1,2023, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2023, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2023, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2023, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2023, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2023, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2024, 33.238944
REGION,S1D2,SDHYDMRS03,1,2024, 2.2159409346782425e+01
REGION,S2D1,SDHYDMRS03,1,2024, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2024, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2024, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2024, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2024, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2024, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2025, 33.238944
REGION,S1D2,SDHYDMRS03,1,2025, 2.2159409346782425e+01
REGION,S2D1,SDHYDMRS03,1,2025, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2025, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2025, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2025, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2025, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2025, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2026, 33.238944
REGION,S1D2,SDHYDMRS03,1,2026, 33.238944
REGION,S2D1,SDHYDMRS03,1,2026, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2026, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2026, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2026, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2026, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2026, 2.0349011865599792e+01
REGION,S1D1,SDHYDMRS03,1,2027, 33.238944
REGION,S1D2,SDHYDMRS03,1,2027, 33.238944
REGION,S2D1,SDHYDMRS03,1,2027, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2027, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2027, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2027, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2027, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2027, 2.0349011865599792e+01
REGION,S1D1,SDHYDMRS03,1,2028, 33.238944
REGION,S1D2,SDHYDMRS03,1,2028, 33.238944
REGION,S2D1,SDHYDMRS03,1,2028, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2028, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2028, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2028, 2.7512305818725043e+01
REGION,S4D1,SDHYDMRS03,1,2028, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2028, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2029, 33.238944
REGION,S1D2,SDHYDMRS03,1,2029, 31.5317400155775
REGION,S2D1,SDHYDMRS03,1,2029, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2029, 2.6603938131204941e+01
REGION,S3D1,SDHYDMRS03,1,2029, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2029, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2029, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2029, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2030, 33.238944
REGION,S1D2,SDHYDMRS03,1,2030, 2.2159409346782425e+01
REGION,S2D1,SDHYDMRS03,1,2030, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2030, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2030, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2030, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2030, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2030, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2031, 33.238944
REGION,S1D2,SDHYDMRS03,1,2031, 33.238944
REGION,S2D1,SDHYDMRS03,1,2031, 2.8045310265003710e+01
REGION,S2D2,SDHYDMRS03,1,2031, 2.9655309267780190e+01
REGION,S3D1,SDHYDMRS03,1,2031, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2031, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2031, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2031, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2032, 33.238944
REGION,S1D2,SDHYDMRS03,1,2032, 2.2159409346782425e+01
REGION,S2D1,SDHYDMRS03,1,2032, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2032, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2032, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2032, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2032, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2032, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2033, 33.238944
REGION,S1D2,SDHYDMRS03,1,2033, 2.2159409346782425e+01
REGION,S2D1,SDHYDMRS03,1,2033, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2033, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2033, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2033, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2033, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2033, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2034, 33.238944
REGION,S1D2,SDHYDMRS03,1,2034, 33.238944
REGION,S2D1,SDHYDMRS03,1,2034, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2034, 2.4896734146782435e+01
REGION,S3D1,SDHYDMRS03,1,2034, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2034, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2034, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2034, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2035, 33.238944
REGION,S1D2,SDHYDMRS03,1,2035, 2.2159409346782425e+01
REGION,S2D1,SDHYDMRS03,1,2035, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2035, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2035, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2035, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2035, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2035, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2036, 33.238944
REGION,S1D2,SDHYDMRS03,1,2036, 3.1086990971969154e+01
REGION,S2D1,SDHYDMRS03,1,2036, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2036, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2036, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2036, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2036, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2036, 2.2548786072031323e+01
REGION,S1D1,SDHYDMRS03,1,2037, 33.238944
REGION,S1D2,SDHYDMRS03,1,2037, 33.238944
REGION,S2D1,SDHYDMRS03,1,2037, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2037, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2037, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2037, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2037, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2037, 2.0349011865599792e+01
REGION,S1D1,SDHYDMRS03,1,2038, 33.238944
REGION,S1D2,SDHYDMRS03,1,2038, 2.2159409346782425e+01
REGION,S2D1,SDHYDMRS03,1,2038, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2038, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2038, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2038, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2038, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2038, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2039, 33.238944
REGION,S1D2,SDHYDMRS03,1,2039, 2.2159409346782425e+01
REGION,S2D1,SDHYDMRS03,1,2039, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2039, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2039, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2039, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2039, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2039, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2040, 33.238944
REGION,S1D2,SDHYDMRS03,1,2040, 2.2159409346782425e+01
REGION,S2D1,SDHYDMRS03,1,2040, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2040, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2040, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2040, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2040, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2040, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2041, 33.238944
REGION,S1D2,SDHYDMRS03,1,2041, 2.2159409346782425e+01
REGION,S2D1,SDHYDMRS03,1,2041, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2041, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2041, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2041, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2041, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2041, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2042, 33.238944
REGION,S1D2,SDHYDMRS03,1,2042, 33.238944
REGION,S2D1,SDHYDMRS03,1,2042, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2042, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2042, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2042, 2.7512305818725043e+01
REGION,S4D1,SDHYDMRS03,1,2042, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2042, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2043, 33.238944
REGION,S1D2,SDHYDMRS03,1,2043, 2.2159409346782425e+01
REGION,S2D1,SDHYDMRS03,1,2043, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2043, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2043, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2043, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2043, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2043, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2044, 33.238944
REGION,S1D2,SDHYDMRS03,1,2044, 2.2742610857433196e+01
REGION,S2D1,SDHYDMRS03,1,2044, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2044, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2044, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2044, 3.8123983281539878e+01
REGION,S4D1,SDHYDMRS03,1,2044, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2044, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2045, 33.238944
REGION,S1D2,SDHYDMRS03,1,2045, 33.238944
REGION,S2D1,SDHYDMRS03,1,2045, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2045, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2045, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2045, 2.7512305818725043e+01
REGION,S4D1,SDHYDMRS03,1,2045, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2045, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2046, 2.8228577211102088e+01
REGION,S1D2,SDHYDMRS03,1,2046, 2.5165629420121157e+01
REGION,S2D1,SDHYDMRS03,1,2046, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2046, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2046, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2046, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2046, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2046, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2047, 33.238944
REGION,S1D2,SDHYDMRS03,1,2047, 33.238944
REGION,S2D1,SDHYDMRS03,1,2047, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2047, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2047, 2.9271874054385712e+01
REGION,S3D2,SDHYDMRS03,1,2047, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2047, 31.6747584
REGION,S4D2,SDHYDMRS03,1,2047, 2.6076988389939125e+01
REGION,S1D1,SDHYDMRS03,1,2048, 33.238944
REGION,S1D2,SDHYDMRS03,1,2048, 33.238944
REGION,S2D1,SDHYDMRS03,1,2048, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2048, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2048, 32.5791436935517
REGION,S3D2,SDHYDMRS03,1,2048, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2048, 1.9001124636964029e+01
REGION,S4D2,SDHYDMRS03,1,2048, 31.6747584
REGION,S1D1,SDHYDMRS03,1,2049, 33.238944
REGION,S1D2,SDHYDMRS03,1,2049, 33.238944
REGION,S2D1,SDHYDMRS03,1,2049, 35.9762688
REGION,S2D2,SDHYDMRS03,1,2049, 35.9762688
REGION,S3D1,SDHYDMRS03,1,2049, 38.7135936
REGION,S3D2,SDHYDMRS03,1,2049, 38.7135936
REGION,S4D1,SDHYDMRS03,1,2049, 1.2798514175999625e+01
